Symbol,Class,Methodology,Window_Size1,Window_Size2,MA_Type,Flat,Dynamic_limits,data_type,leverage,max_risk,reward_ratio,capital,Strategy,Total Gross Profit,Annualized Profit,Largest Trade Win,Average Trade Win,Average Daily Profit,Length of Average Win,Max Winning Streak,Max Drawdown,Largest Trade Loss,Average Trade Loss,Average Daily Loss,Length of Average Loss,Max Losing Streak,Number of Trades Per Year,Percentage of Winning Trades,Expected Trade Result,Percentage of Positive Profit Days,Calmar Ratio,Period,key,key2
^FTSE,Equities,SMA2M,17,149,EMA,FALSE,FALSE,out_of_sample,5,0.2,10,1000,Active,372,63.61,372,372,24.75,122,1,-15.69,0,NaN,-24.02,,0,1,50,NaN,50,4.0542,2024-08-01 to 2025-03-20,^FTSE_Active_SMA2M_17_149_EMA_FALSE_FALSE_5_0.2_10,^FTSE_17_149
^FTSE,Equities,SMA2M,17,149,EMA,FALSE,FALSE,out_of_sample,5,0.2,10,1000,Passive,200,32.81,Not Applicable,Not Applicable,23.43,Not Applicable,Not Applicable,-19.96,Not Applicable,Not Applicable,-25.5,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.6438,2024-08-01 to 2025-03-20,^FTSE_Passive_SMA2M_17_149_EMA_FALSE_FALSE_5_0.2_10,^FTSE_17_149
^FTSE,Equities,SMA2M,17,149,EMA,FALSE,FALSE,out_of_sample,5,0.1,5,1000,Active,372,63.61,372,372,24.75,122,1,-15.69,0,NaN,-24.02,,0,1,50,NaN,50,4.0542,2024-08-01 to 2025-03-20,^FTSE_Active_SMA2M_17_149_EMA_FALSE_FALSE_5_0.1_5,^FTSE_17_149
^FTSE,Equities,SMA2M,17,149,EMA,FALSE,FALSE,out_of_sample,5,0.1,5,1000,Passive,200,32.81,Not Applicable,Not Applicable,23.43,Not Applicable,Not Applicable,-19.96,Not Applicable,Not Applicable,-25.5,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.6438,2024-08-01 to 2025-03-20,^FTSE_Passive_SMA2M_17_149_EMA_FALSE_FALSE_5_0.1_5,^FTSE_17_149
^FTSE,Equities,SMA2M,17,149,EMA,FALSE,FALSE,out_of_sample,5,0.1,10,1000,Active,372,63.61,372,372,24.75,122,1,-15.69,0,NaN,-24.02,,0,1,50,NaN,50,4.0542,2024-08-01 to 2025-03-20,^FTSE_Active_SMA2M_17_149_EMA_FALSE_FALSE_5_0.1_10,^FTSE_17_149
^FTSE,Equities,SMA2M,17,149,EMA,FALSE,FALSE,out_of_sample,5,0.1,10,1000,Passive,200,32.81,Not Applicable,Not Applicable,23.43,Not Applicable,Not Applicable,-19.96,Not Applicable,Not Applicable,-25.5,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.6438,2024-08-01 to 2025-03-20,^FTSE_Passive_SMA2M_17_149_EMA_FALSE_FALSE_5_0.1_10,^FTSE_17_149
^FTSE,Equities,SMA2M,17,149,EMA,FALSE,FALSE,out_of_sample,1,0.02,5,1000,Active,74,11.82,74,74,4.95,122,1,-4.23,0,NaN,-4.8,,0,1,50,NaN,50,2.7943,2024-08-01 to 2025-03-20,^FTSE_Active_SMA2M_17_149_EMA_FALSE_FALSE_1_0.02_5,^FTSE_17_149
^FTSE,Equities,SMA2M,17,149,EMA,FALSE,FALSE,out_of_sample,1,0.02,5,1000,Passive,50,7.96,Not Applicable,Not Applicable,4.73,Not Applicable,Not Applicable,-4.27,Not Applicable,Not Applicable,-5.01,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.8642,2024-08-01 to 2025-03-20,^FTSE_Passive_SMA2M_17_149_EMA_FALSE_FALSE_1_0.02_5,^FTSE_17_149
^FTSE,Equities,SMA2M,17,149,EMA,FALSE,TRUE,out_of_sample,5,0.2,5,1000,Active,372,63.61,372,372,24.75,122,1,-15.69,0,NaN,-24.02,,0,1,50,NaN,50,4.0542,2024-08-01 to 2025-03-20,^FTSE_Active_SMA2M_17_149_EMA_FALSE_TRUE_5_0.2_5,^FTSE_17_149
^FTSE,Equities,SMA2M,17,149,EMA,FALSE,TRUE,out_of_sample,5,0.2,5,1000,Passive,200,32.81,Not Applicable,Not Applicable,23.43,Not Applicable,Not Applicable,-19.96,Not Applicable,Not Applicable,-25.5,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.6438,2024-08-01 to 2025-03-20,^FTSE_Passive_SMA2M_17_149_EMA_FALSE_TRUE_5_0.2_5,^FTSE_17_149
^FTSE,Equities,SMA2M,17,149,EMA,FALSE,TRUE,out_of_sample,5,0.2,10,1000,Active,372,63.61,372,372,24.75,122,1,-15.69,0,NaN,-24.02,,0,1,50,NaN,50,4.0542,2024-08-01 to 2025-03-20,^FTSE_Active_SMA2M_17_149_EMA_FALSE_TRUE_5_0.2_10,^FTSE_17_149
^FTSE,Equities,SMA2M,17,149,EMA,FALSE,TRUE,out_of_sample,5,0.2,10,1000,Passive,200,32.81,Not Applicable,Not Applicable,23.43,Not Applicable,Not Applicable,-19.96,Not Applicable,Not Applicable,-25.5,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.6438,2024-08-01 to 2025-03-20,^FTSE_Passive_SMA2M_17_149_EMA_FALSE_TRUE_5_0.2_10,^FTSE_17_149
^FTSE,Equities,SMA2M,17,179,SMA,FALSE,FALSE,out_of_sample,5,0.2,5,1000,Active,396,89.01,396,396,24.93,126,1,-15.51,0,NaN,-23.63,,0,1,50,NaN,50,5.7389,2024-09-13 to 2025-03-20,^FTSE_Active_SMA2M_17_179_SMA_FALSE_FALSE_5_0.2_5,^FTSE_17_179
^FTSE,Equities,SMA2M,17,179,SMA,FALSE,FALSE,out_of_sample,5,0.2,5,1000,Passive,233,49.1,Not Applicable,Not Applicable,23.87,Not Applicable,Not Applicable,-19.97,Not Applicable,Not Applicable,-25.19,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,2.4587,2024-09-13 to 2025-03-20,^FTSE_Passive_SMA2M_17_179_SMA_FALSE_FALSE_5_0.2_5,^FTSE_17_179
^FTSE,Equities,SMA2M,17,179,SMA,FALSE,FALSE,out_of_sample,5,0.2,10,1000,Active,396,89.01,396,396,24.93,126,1,-15.51,0,NaN,-23.63,,0,1,50,NaN,50,5.7389,2024-09-13 to 2025-03-20,^FTSE_Active_SMA2M_17_179_SMA_FALSE_FALSE_5_0.2_10,^FTSE_17_179
^FTSE,Equities,SMA2M,17,179,SMA,FALSE,FALSE,out_of_sample,5,0.2,10,1000,Passive,233,49.1,Not Applicable,Not Applicable,23.87,Not Applicable,Not Applicable,-19.97,Not Applicable,Not Applicable,-25.19,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,2.4587,2024-09-13 to 2025-03-20,^FTSE_Passive_SMA2M_17_179_SMA_FALSE_FALSE_5_0.2_10,^FTSE_17_179
^FTSE,Equities,SMA2M,17,179,SMA,FALSE,FALSE,out_of_sample,5,0.1,5,1000,Active,373,83.1,431,274,25.98,59,1,-18.79,-176,-176,-25.73,8,1,2,50,49,50,4.4226,2024-09-13 to 2025-03-20,^FTSE_Active_SMA2M_17_179_SMA_FALSE_FALSE_5_0.1_5,^FTSE_17_179
^FTSE,Equities,SMA2M,17,179,SMA,FALSE,FALSE,out_of_sample,5,0.1,5,1000,Passive,233,49.1,Not Applicable,Not Applicable,23.87,Not Applicable,Not Applicable,-19.97,Not Applicable,Not Applicable,-25.19,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,2.4587,2024-09-13 to 2025-03-20,^FTSE_Passive_SMA2M_17_179_SMA_FALSE_FALSE_5_0.1_5,^FTSE_17_179
^FTSE,Equities,SMA2M,17,179,SMA,FALSE,FALSE,out_of_sample,5,0.1,10,1000,Active,396,89.01,396,396,24.93,126,1,-15.51,0,NaN,-23.63,,0,1,50,NaN,50,5.7389,2024-09-13 to 2025-03-20,^FTSE_Active_SMA2M_17_179_SMA_FALSE_FALSE_5_0.1_10,^FTSE_17_179
^FTSE,Equities,SMA2M,17,179,SMA,FALSE,FALSE,out_of_sample,5,0.1,10,1000,Passive,233,49.1,Not Applicable,Not Applicable,23.87,Not Applicable,Not Applicable,-19.97,Not Applicable,Not Applicable,-25.19,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,2.4587,2024-09-13 to 2025-03-20,^FTSE_Passive_SMA2M_17_179_SMA_FALSE_FALSE_5_0.1_10,^FTSE_17_179
^FTSE,Equities,SMA2M,17,179,SMA,FALSE,FALSE,out_of_sample,1,0.02,5,1000,Active,79,15.69,86,53,5.08,59,1,-4.2,-27,-27,-4.85,8,1,2,50,13,50,3.7357,2024-09-13 to 2025-03-20,^FTSE_Active_SMA2M_17_179_SMA_FALSE_FALSE_1_0.02_5,^FTSE_17_179
^FTSE,Equities,SMA2M,17,179,SMA,FALSE,FALSE,out_of_sample,1,0.02,5,1000,Passive,52,10.14,Not Applicable,Not Applicable,4.64,Not Applicable,Not Applicable,-4.28,Not Applicable,Not Applicable,-4.79,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,2.3692,2024-09-13 to 2025-03-20,^FTSE_Passive_SMA2M_17_179_SMA_FALSE_FALSE_1_0.02_5,^FTSE_17_179
^FTSE,Equities,SMA2M,17,179,SMA,FALSE,TRUE,out_of_sample,5,0.2,5,1000,Active,396,89.01,396,396,24.93,126,1,-15.51,0,NaN,-23.63,,0,1,50,NaN,50,5.7389,2024-09-13 to 2025-03-20,^FTSE_Active_SMA2M_17_179_SMA_FALSE_TRUE_5_0.2_5,^FTSE_17_179
^FTSE,Equities,SMA2M,17,179,SMA,FALSE,TRUE,out_of_sample,5,0.2,5,1000,Passive,233,49.1,Not Applicable,Not Applicable,23.87,Not Applicable,Not Applicable,-19.97,Not Applicable,Not Applicable,-25.19,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,2.4587,2024-09-13 to 2025-03-20,^FTSE_Passive_SMA2M_17_179_SMA_FALSE_TRUE_5_0.2_5,^FTSE_17_179
^FTSE,Equities,SMA2M,17,179,SMA,FALSE,TRUE,out_of_sample,5,0.2,10,1000,Active,396,89.01,396,396,24.93,126,1,-15.51,0,NaN,-23.63,,0,1,50,NaN,50,5.7389,2024-09-13 to 2025-03-20,^FTSE_Active_SMA2M_17_179_SMA_FALSE_TRUE_5_0.2_10,^FTSE_17_179
^FTSE,Equities,SMA2M,17,179,SMA,FALSE,TRUE,out_of_sample,5,0.2,10,1000,Passive,233,49.1,Not Applicable,Not Applicable,23.87,Not Applicable,Not Applicable,-19.97,Not Applicable,Not Applicable,-25.19,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,2.4587,2024-09-13 to 2025-03-20,^FTSE_Passive_SMA2M_17_179_SMA_FALSE_TRUE_5_0.2_10,^FTSE_17_179
^FTSE,Equities,SMA2M,17,179,SMA,FALSE,TRUE,out_of_sample,5,0.02,10,1000,Active,373,83.08,234,114,29.13,14,2,-16.06,-151,-85,-27.5,5,2,7,54,15.66,38,5.1731,2024-09-13 to 2025-03-20,^FTSE_Active_SMA2M_17_179_SMA_FALSE_TRUE_5_0.02_10,^FTSE_17_179
^FTSE,Equities,SMA2M,17,179,SMA,FALSE,TRUE,out_of_sample,5,0.02,10,1000,Passive,233,49.1,Not Applicable,Not Applicable,23.87,Not Applicable,Not Applicable,-19.97,Not Applicable,Not Applicable,-25.19,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,2.4587,2024-09-13 to 2025-03-20,^FTSE_Passive_SMA2M_17_179_SMA_FALSE_TRUE_5_0.02_10,^FTSE_17_179
^FTSE,Equities,SMA2M,21,86,SMA,FALSE,FALSE,out_of_sample,5,0.2,5,1000,Active,299,34.09,299,299,23.39,221,1,-19.78,0,NaN,-23.79,,0,1,50,NaN,50,1.7235,2024-05-02 to 2025-03-20,^FTSE_Active_SMA2M_21_86_SMA_FALSE_FALSE_5_0.2_5,^FTSE_21_86
^FTSE,Equities,SMA2M,21,86,SMA,FALSE,FALSE,out_of_sample,5,0.2,5,1000,Passive,258,29.32,Not Applicable,Not Applicable,24.77,Not Applicable,Not Applicable,-25.55,Not Applicable,Not Applicable,-25.14,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.1476,2024-05-02 to 2025-03-20,^FTSE_Passive_SMA2M_21_86_SMA_FALSE_FALSE_5_0.2_5,^FTSE_21_86
^FTSE,Equities,SMA2M,21,86,EMA,FALSE,FALSE,out_of_sample,5,0.2,5,1000,Active,345,39.34,345,345,24.43,134,1,-15.91,0,NaN,-24.37,,0,1,50,NaN,50,2.4727,2024-05-02 to 2025-03-20,^FTSE_Active_SMA2M_21_86_EMA_FALSE_FALSE_5_0.2_5,^FTSE_21_86
^FTSE,Equities,SMA2M,21,86,EMA,FALSE,FALSE,out_of_sample,5,0.2,5,1000,Passive,258,29.32,Not Applicable,Not Applicable,24.77,Not Applicable,Not Applicable,-25.55,Not Applicable,Not Applicable,-25.14,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.1476,2024-05-02 to 2025-03-20,^FTSE_Passive_SMA2M_21_86_EMA_FALSE_FALSE_5_0.2_5,^FTSE_21_86
^FTSE,Equities,SMA2M,21,86,EMA,FALSE,FALSE,out_of_sample,5,0.1,5,1000,Active,345,39.34,345,345,24.43,134,1,-15.91,0,NaN,-24.37,,0,1,50,NaN,50,2.4727,2024-05-02 to 2025-03-20,^FTSE_Active_SMA2M_21_86_EMA_FALSE_FALSE_5_0.1_5,^FTSE_21_86
^FTSE,Equities,SMA2M,21,86,EMA,FALSE,FALSE,out_of_sample,5,0.1,5,1000,Passive,258,29.32,Not Applicable,Not Applicable,24.77,Not Applicable,Not Applicable,-25.55,Not Applicable,Not Applicable,-25.14,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.1476,2024-05-02 to 2025-03-20,^FTSE_Passive_SMA2M_21_86_EMA_FALSE_FALSE_5_0.1_5,^FTSE_21_86
^FTSE,Equities,SMA2M,21,86,EMA,FALSE,FALSE,out_of_sample,5,0.1,10,1000,Active,345,39.34,345,345,24.43,134,1,-15.91,0,NaN,-24.37,,0,1,50,NaN,50,2.4727,2024-05-02 to 2025-03-20,^FTSE_Active_SMA2M_21_86_EMA_FALSE_FALSE_5_0.1_10,^FTSE_21_86
^FTSE,Equities,SMA2M,21,86,EMA,FALSE,FALSE,out_of_sample,5,0.1,10,1000,Passive,258,29.32,Not Applicable,Not Applicable,24.77,Not Applicable,Not Applicable,-25.55,Not Applicable,Not Applicable,-25.14,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.1476,2024-05-02 to 2025-03-20,^FTSE_Passive_SMA2M_21_86_EMA_FALSE_FALSE_5_0.1_10,^FTSE_21_86
^FTSE,Equities,SMA2M,21,86,EMA,FALSE,FALSE,out_of_sample,1,0.02,5,1000,Active,69,7.75,69,69,4.89,134,1,-4.23,0,NaN,-4.87,,0,1,50,NaN,50,1.8322,2024-05-02 to 2025-03-20,^FTSE_Active_SMA2M_21_86_EMA_FALSE_FALSE_1_0.02_5,^FTSE_21_86
^FTSE,Equities,SMA2M,21,86,EMA,FALSE,FALSE,out_of_sample,1,0.02,5,1000,Passive,65,7.27,Not Applicable,Not Applicable,4.86,Not Applicable,Not Applicable,-5.2,Not Applicable,Not Applicable,-4.8,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.3981,2024-05-02 to 2025-03-20,^FTSE_Passive_SMA2M_21_86_EMA_FALSE_FALSE_1_0.02_5,^FTSE_21_86
^FTSE,Equities,SMA2M,21,104,SMA,FALSE,FALSE,out_of_sample,5,0.2,5,1000,Active,355,44.75,355,355,24.33,130,1,-15.83,0,NaN,-23.95,,0,1,50,NaN,50,2.8269,2024-05-30 to 2025-03-20,^FTSE_Active_SMA2M_21_104_SMA_FALSE_FALSE_5_0.2_5,^FTSE_21_104
^FTSE,Equities,SMA2M,21,104,SMA,FALSE,FALSE,out_of_sample,5,0.2,5,1000,Passive,227,28.25,Not Applicable,Not Applicable,24.21,Not Applicable,Not Applicable,-21.04,Not Applicable,Not Applicable,-24.86,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.3427,2024-05-30 to 2025-03-20,^FTSE_Passive_SMA2M_21_104_SMA_FALSE_FALSE_5_0.2_5,^FTSE_21_104
^FTSE,Equities,SMA2M,21,104,SMA,FALSE,FALSE,out_of_sample,5,0.1,5,1000,Active,355,44.75,355,355,24.33,130,1,-15.83,0,NaN,-23.95,,0,1,50,NaN,50,2.8269,2024-05-30 to 2025-03-20,^FTSE_Active_SMA2M_21_104_SMA_FALSE_FALSE_5_0.1_5,^FTSE_21_104
^FTSE,Equities,SMA2M,21,104,SMA,FALSE,FALSE,out_of_sample,5,0.1,5,1000,Passive,227,28.25,Not Applicable,Not Applicable,24.21,Not Applicable,Not Applicable,-21.04,Not Applicable,Not Applicable,-24.86,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.3427,2024-05-30 to 2025-03-20,^FTSE_Passive_SMA2M_21_104_SMA_FALSE_FALSE_5_0.1_5,^FTSE_21_104
^FTSE,Equities,SMA2M,21,104,SMA,FALSE,FALSE,out_of_sample,5,0.1,10,1000,Active,355,44.75,355,355,24.33,130,1,-15.83,0,NaN,-23.95,,0,1,50,NaN,50,2.8269,2024-05-30 to 2025-03-20,^FTSE_Active_SMA2M_21_104_SMA_FALSE_FALSE_5_0.1_10,^FTSE_21_104
^FTSE,Equities,SMA2M,21,104,SMA,FALSE,FALSE,out_of_sample,5,0.1,10,1000,Passive,227,28.25,Not Applicable,Not Applicable,24.21,Not Applicable,Not Applicable,-21.04,Not Applicable,Not Applicable,-24.86,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.3427,2024-05-30 to 2025-03-20,^FTSE_Passive_SMA2M_21_104_SMA_FALSE_FALSE_5_0.1_10,^FTSE_21_104
^FTSE,Equities,SMA2M,21,104,SMA,FALSE,FALSE,out_of_sample,1,0.02,5,1000,Active,71,8.71,71,71,4.86,130,1,-4.23,0,NaN,-4.79,,0,1,50,NaN,50,2.0591,2024-05-30 to 2025-03-20,^FTSE_Active_SMA2M_21_104_SMA_FALSE_FALSE_1_0.02_5,^FTSE_21_104
^FTSE,Equities,SMA2M,21,104,SMA,FALSE,FALSE,out_of_sample,1,0.02,5,1000,Passive,57,7.02,Not Applicable,Not Applicable,4.84,Not Applicable,Not Applicable,-4.33,Not Applicable,Not Applicable,-4.85,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.6212,2024-05-30 to 2025-03-20,^FTSE_Passive_SMA2M_21_104_SMA_FALSE_FALSE_1_0.02_5,^FTSE_21_104
^FTSE,Equities,SMA2M,21,104,EMA,FALSE,FALSE,out_of_sample,5,0.2,5,1000,Active,418,53.02,418,418,25.04,128,1,-15.34,0,NaN,-23.21,,0,1,50,NaN,50,3.4563,2024-05-30 to 2025-03-20,^FTSE_Active_SMA2M_21_104_EMA_FALSE_FALSE_5_0.2_5,^FTSE_21_104
^FTSE,Equities,SMA2M,21,104,EMA,FALSE,FALSE,out_of_sample,5,0.2,5,1000,Passive,227,28.25,Not Applicable,Not Applicable,24.21,Not Applicable,Not Applicable,-21.04,Not Applicable,Not Applicable,-24.86,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.3427,2024-05-30 to 2025-03-20,^FTSE_Passive_SMA2M_21_104_EMA_FALSE_FALSE_5_0.2_5,^FTSE_21_104
^FTSE,Equities,SMA2M,21,104,EMA,FALSE,FALSE,out_of_sample,5,0.1,5,1000,Active,394,49.89,454,286,26.12,60,1,-18.74,-178,-178,-25.32,8,1,2,50,54,50,2.6622,2024-05-30 to 2025-03-20,^FTSE_Active_SMA2M_21_104_EMA_FALSE_FALSE_5_0.1_5,^FTSE_21_104
^FTSE,Equities,SMA2M,21,104,EMA,FALSE,FALSE,out_of_sample,5,0.1,5,1000,Passive,227,28.25,Not Applicable,Not Applicable,24.21,Not Applicable,Not Applicable,-21.04,Not Applicable,Not Applicable,-24.86,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.3427,2024-05-30 to 2025-03-20,^FTSE_Passive_SMA2M_21_104_EMA_FALSE_FALSE_5_0.1_5,^FTSE_21_104
^FTSE,Equities,SMA2M,21,104,EMA,FALSE,FALSE,out_of_sample,5,0.1,10,1000,Active,418,53.02,418,418,25.04,128,1,-15.34,0,NaN,-23.21,,0,1,50,NaN,50,3.4563,2024-05-30 to 2025-03-20,^FTSE_Active_SMA2M_21_104_EMA_FALSE_FALSE_5_0.1_10,^FTSE_21_104
^FTSE,Equities,SMA2M,21,104,EMA,FALSE,FALSE,out_of_sample,5,0.1,10,1000,Passive,227,28.25,Not Applicable,Not Applicable,24.21,Not Applicable,Not Applicable,-21.04,Not Applicable,Not Applicable,-24.86,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.3427,2024-05-30 to 2025-03-20,^FTSE_Passive_SMA2M_21_104_EMA_FALSE_FALSE_5_0.1_10,^FTSE_21_104
^FTSE,Equities,SMA2M,21,104,EMA,FALSE,FALSE,out_of_sample,1,0.02,5,1000,Active,84,10.3,91,55,5.11,60,1,-4.19,-27,-27,-4.76,8,1,2,50,14,50,2.4582,2024-05-30 to 2025-03-20,^FTSE_Active_SMA2M_21_104_EMA_FALSE_FALSE_1_0.02_5,^FTSE_21_104
^FTSE,Equities,SMA2M,21,104,EMA,FALSE,FALSE,out_of_sample,1,0.02,5,1000,Passive,57,7.02,Not Applicable,Not Applicable,4.84,Not Applicable,Not Applicable,-4.33,Not Applicable,Not Applicable,-4.85,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.6212,2024-05-30 to 2025-03-20,^FTSE_Passive_SMA2M_21_104_EMA_FALSE_FALSE_1_0.02_5,^FTSE_21_104
^FTSE,Equities,SMA2M,21,124,SMA,FALSE,FALSE,out_of_sample,5,0.2,5,1000,Active,328,46.52,328,328,24.36,135,1,-16.05,0,NaN,-24.08,,0,1,50,NaN,50,2.8984,2024-06-27 to 2025-03-20,^FTSE_Active_SMA2M_21_124_SMA_FALSE_FALSE_5_0.2_5,^FTSE_21_124
^FTSE,Equities,SMA2M,21,124,SMA,FALSE,FALSE,out_of_sample,5,0.2,5,1000,Passive,268,37.72,Not Applicable,Not Applicable,24.91,Not Applicable,Not Applicable,-21.04,Not Applicable,Not Applicable,-26.44,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.7928,2024-06-27 to 2025-03-20,^FTSE_Passive_SMA2M_21_124_SMA_FALSE_FALSE_5_0.2_5,^FTSE_21_124
^FTSE,Equities,SMA2M,21,124,SMA,FALSE,FALSE,out_of_sample,5,0.2,10,1000,Active,328,46.52,328,328,24.36,135,1,-16.05,0,NaN,-24.08,,0,1,50,NaN,50,2.8984,2024-06-27 to 2025-03-20,^FTSE_Active_SMA2M_21_124_SMA_FALSE_FALSE_5_0.2_10,^FTSE_21_124
^FTSE,Equities,SMA2M,21,124,SMA,FALSE,FALSE,out_of_sample,5,0.2,10,1000,Passive,268,37.72,Not Applicable,Not Applicable,24.91,Not Applicable,Not Applicable,-21.04,Not Applicable,Not Applicable,-26.44,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.7928,2024-06-27 to 2025-03-20,^FTSE_Passive_SMA2M_21_124_SMA_FALSE_FALSE_5_0.2_10,^FTSE_21_124
^FTSE,Equities,SMA2M,21,124,SMA,FALSE,FALSE,out_of_sample,5,0.1,5,1000,Active,328,46.52,328,328,24.36,135,1,-16.05,0,NaN,-24.08,,0,1,50,NaN,50,2.8984,2024-06-27 to 2025-03-20,^FTSE_Active_SMA2M_21_124_SMA_FALSE_FALSE_5_0.1_5,^FTSE_21_124
^FTSE,Equities,SMA2M,21,124,SMA,FALSE,FALSE,out_of_sample,5,0.1,5,1000,Passive,268,37.72,Not Applicable,Not Applicable,24.91,Not Applicable,Not Applicable,-21.04,Not Applicable,Not Applicable,-26.44,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.7928,2024-06-27 to 2025-03-20,^FTSE_Passive_SMA2M_21_124_SMA_FALSE_FALSE_5_0.1_5,^FTSE_21_124
^FTSE,Equities,SMA2M,21,124,SMA,FALSE,FALSE,out_of_sample,5,0.1,10,1000,Active,328,46.52,328,328,24.36,135,1,-16.05,0,NaN,-24.08,,0,1,50,NaN,50,2.8984,2024-06-27 to 2025-03-20,^FTSE_Active_SMA2M_21_124_SMA_FALSE_FALSE_5_0.1_10,^FTSE_21_124
^FTSE,Equities,SMA2M,21,124,SMA,FALSE,FALSE,out_of_sample,5,0.1,10,1000,Passive,268,37.72,Not Applicable,Not Applicable,24.91,Not Applicable,Not Applicable,-21.04,Not Applicable,Not Applicable,-26.44,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.7928,2024-06-27 to 2025-03-20,^FTSE_Passive_SMA2M_21_124_SMA_FALSE_FALSE_5_0.1_10,^FTSE_21_124
^FTSE,Equities,SMA2M,21,124,SMA,FALSE,FALSE,out_of_sample,1,0.02,5,1000,Active,66,8.93,66,66,4.87,135,1,-4.23,0,NaN,-4.82,,0,1,50,NaN,50,2.1111,2024-06-27 to 2025-03-20,^FTSE_Active_SMA2M_21_124_SMA_FALSE_FALSE_1_0.02_5,^FTSE_21_124
^FTSE,Equities,SMA2M,21,124,SMA,FALSE,FALSE,out_of_sample,1,0.02,5,1000,Passive,64,8.69,Not Applicable,Not Applicable,4.84,Not Applicable,Not Applicable,-4.33,Not Applicable,Not Applicable,-5,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,2.0069,2024-06-27 to 2025-03-20,^FTSE_Passive_SMA2M_21_124_SMA_FALSE_FALSE_1_0.02_5,^FTSE_21_124
^FTSE,Equities,SMA2M,21,124,SMA,FALSE,TRUE,out_of_sample,5,0.2,5,1000,Active,328,46.52,328,328,24.36,135,1,-16.05,0,NaN,-24.08,,0,1,50,NaN,50,2.8984,2024-06-27 to 2025-03-20,^FTSE_Active_SMA2M_21_124_SMA_FALSE_TRUE_5_0.2_5,^FTSE_21_124
^FTSE,Equities,SMA2M,21,124,SMA,FALSE,TRUE,out_of_sample,5,0.2,5,1000,Passive,268,37.72,Not Applicable,Not Applicable,24.91,Not Applicable,Not Applicable,-21.04,Not Applicable,Not Applicable,-26.44,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.7928,2024-06-27 to 2025-03-20,^FTSE_Passive_SMA2M_21_124_SMA_FALSE_TRUE_5_0.2_5,^FTSE_21_124
^FTSE,Equities,SMA2M,21,124,SMA,FALSE,TRUE,out_of_sample,5,0.2,10,1000,Active,328,46.52,328,328,24.36,135,1,-16.05,0,NaN,-24.08,,0,1,50,NaN,50,2.8984,2024-06-27 to 2025-03-20,^FTSE_Active_SMA2M_21_124_SMA_FALSE_TRUE_5_0.2_10,^FTSE_21_124
^FTSE,Equities,SMA2M,21,124,SMA,FALSE,TRUE,out_of_sample,5,0.2,10,1000,Passive,268,37.72,Not Applicable,Not Applicable,24.91,Not Applicable,Not Applicable,-21.04,Not Applicable,Not Applicable,-26.44,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,1.7928,2024-06-27 to 2025-03-20,^FTSE_Passive_SMA2M_21_124_SMA_FALSE_TRUE_5_0.2_10,^FTSE_21_124
